datetime,Porosity,Permeability,Depth,Temperature,Pressure,Injection Type,Injection Rate,Injection Pressure,Injection Duration,Oil Production Rate,Water Cut,Cumulative Oil Production,Sensor Temperature,Sensor Pressure,Flow Rate,Oil Recovery Factor,Location,Saturation_Oil,Saturation_Gas
2021-01-06 14:27:22,0.3090906287131204,3543.575368556524,3954.835753605421,127.60813005548084,4073.222051898481,Gas,3343.046225733371,3007.20325887384,26.549279206218152,1412.7585302866703,57.5589662763546,193150.77972706596,129.24209436916698,4245.038035684653,1564.76648821988,9.853080578887877,South Iran,31.905178361572492,21.991415570057974
2021-03-07 02:21:13,0.1595942172075143,1485.7535422538688,3003.160357587577,83.91967497272913,2361.780041292137,Gas,3866.663066974165,3495.651661801676,283.62787755004445,1297.6936289824143,0.8315088097085187,163405.07155617993,85.30543524041967,2532.383305484549,1386.9499606934155,9.89456076047052,South Iran,89.32416934153497,23.16782101708475
2020-10-30 23:26:19,0.3603863872673087,54.45790380067873,538.2947118196322,81.96978671741242,2232.189647218405,Chemical,3631.730956495897,517.3266577206499,263.3111143160357,2278.8956728203134,11.298868149008268,442283.3304397308,86.71312794262903,2281.670464308312,,9.831681493411986,North Iran,79.52237910818447,42.327174966307666
2020-08-16 03:53:08,0.3139001353183066,2356.839550266958,2287.634494642828,,4054.521638443024,Steam,1591.1029491857612,2112.9090024211164,30.25537780731337,1010.2917691673524,57.4925070345146,130008.58388223022,125.9507509219776,3773.06039961984,1083.3805492158938,10.101900819151211,South Iran,43.82475265451467,46.3939373399736
2024-07-09 10:45:49,0.1326825378944015,168.83932342918322,2044.1028500042928,114.50209281458096,3541.9913602626857,Chemical,3226.274873868325,1713.547143787759,128.5894987425886,1720.7774729848095,57.53539993474,224868.23597397056,114.06947755961342,3416.916689015639,1897.7335832002495,10.182922478694776,North Iran,40.23374248147842,24.3644526986638
2021-06-07 13:35:08,0.1748598782388183,3841.5515688021246,4057.122511309154,96.49299467495196,2817.597525835849,Steam,3718.423815825971,2977.679106101805,,1300.3771397445448,69.85459105865012,167192.9109221289,97.65267112630076,2722.183554661527,1474.4308151046478,10.04007191323449,South Iran,41.00873383553083,1.9940446333679507
2024-08-21 18:31:52,0.1938524500289319,182.12173326760416,851.0033553565045,62.11384507533081,1547.023142842634,Steam,1640.0414766496692,1526.8115824144434,207.22064534478773,1280.3921989780492,45.65218127876532,185479.80238866687,66.43485434004471,1485.011776185807,1434.281972642477,10.066283433727758,North Iran,47.70524707883967,39.27712834016772
2021-01-06 06:06:00,0.1843104586662307,3476.112872342268,2570.4040039188944,72.04361023902726,1795.5913439516712,Gas,1679.190458105046,3071.8638105792297,224.55221879332635,1014.4850669167292,63.4897781609433,106095.45830547328,65.83975056802345,1864.441435251878,1181.5450965025527,9.972998250173209,South Iran,60.57094881929588,15.656687782840416
2021-03-08 12:13:43,0.1714868479884781,4298.3177739199655,4640.665239888738,67.04208693762469,1688.4191929523183,Gas,1286.8308630154436,3896.8608937230792,244.30164826291627,947.0094895094978,57.57070795565322,177856.5242094407,65.33522494460063,1865.2572716576303,943.6946466054948,10.077528436100478,South Iran,54.538477523083365,7.082305234598168
2021-12-04 02:43:37,0.3725111706871554,1134.1739317896388,2588.625636284315,118.45839517232368,3666.352417561012,Gas,4446.6435243359865,2902.128981869636,241.9343505805428,1355.178137100316,29.74732307025522,248482.76749064648,116.8497686587771,3664.804728894609,1565.15803482434,10.004341889195508,South Iran,48.40912861960028,40.31418312985881
2021-10-27 06:42:04,0.3127575636696395,2530.978384549777,3445.575821752368,65.81159181053678,1597.753023037535,Steam,4704.682563673739,3403.620968583328,292.1155855605274,2726.2722470080184,52.4302282098603,226716.77051848423,68.5436633172807,1514.9190175195258,3294.7604874690683,12.154225394101417,South Iran,69.3323855089697,27.512501487990473
2022-12-24 15:31:02,0.2479897298567405,583.1149546169365,1068.736453894421,,3388.7463918609387,Chemical,466.4835370249156,2142.095316545288,199.23940147393245,334.9799603488786,23.68519024954731,67868.09075476427,113.2248307611564,3276.2796241186984,394.9192932439148,10.105957718135317,North Iran,40.71183558246163,34.23798751632551
2023-12-23 05:30:23,0.4022337491991791,798.4593544281397,924.491970901709,,3777.541502881476,Chemical,3960.795306354984,1018.2063617416352,111.6808167482637,1520.6541847778103,28.721000758026317,296370.0449432538,117.45760839634276,3901.893254680752,1665.1562059741727,9.9037882998382,North Iran,45.01554824022222,46.30209504957414
2021-08-24 05:34:25,0.2126502560901513,2202.6878458920582,2076.1367211868983,127.7039177548296,3976.076085802919,Gas,4814.131462967374,3721.218948109284,17.985328753469386,3559.354768777219,74.5234842441978,498550.81603412353,127.18232530093064,3799.009108658883,4029.5296595188192,9.94566338918385,South Iran,54.560116700435245,28.27813458167282
2021-05-03 10:27:53,0.1443734966353692,3226.7871550242508,3149.114623941646,62.35835426220734,1486.1359011770203,Gas,1933.719084157744,3619.6787858765847,130.44807189045534,1397.6411534633628,28.6323416424972,153303.59098313726,64.43021535270313,1473.7349731670515,1283.7325627676769,10.109453772011172,South Iran,56.727882049786295,29.132265362923643
2020-09-02 04:01:28,0.3448935054159628,3588.4368160578315,4022.506457898168,121.2923241022734,3889.255363224597,Gas,3754.352546109228,3292.0176585615573,240.02735757437537,2511.011924609147,50.17128321655617,277207.16737781995,127.28811902153856,3829.3889545980537,2732.8391376186923,9.961699568809664,South Iran,78.31202371387201,18.532854445305603
2021-03-30 05:03:58,0.3910792693359143,3978.7927114604095,4744.942621641714,150.70251476967255,4865.819953932547,Steam,516.4686450763666,2412.010680858813,104.02304507122952,290.5363802359124,24.481146373652077,40646.174771163525,149.9805534784093,4930.186497092481,303.22406092827373,9.825841744232294,South Iran,40.16799626540716,17.875983871211197
2022-10-04 23:55:51,0.1335925928502114,3698.3901254326224,4715.024398722095,98.2931343222468,2991.022449265915,Gas,2348.5951059987337,3781.009121503299,34.290918672349434,969.6287746096516,55.10731883968533,160941.23896860695,95.51647611079112,3029.2545909724463,838.6099025603786,10.097936238037205,South Iran,61.13802613256471,42.11974254908959
2022-06-18 13:07:16,0.1286604198898059,3865.323519480506,2367.7545735045387,81.62849782758819,,Steam,2088.918340194095,2048.336109108942,281.9813533068955,715.4658751882332,30.169852580843017,90490.56431272176,78.18882253170825,2167.910192837456,598.5425887079875,,South Iran,66.17232049751637,25.218226835902026
2024-03-16 13:41:48,0.1355711775575767,2505.782245824782,4274.214326772873,146.76159230983794,4756.004582196682,Steam,880.6428853995055,3133.2355293235414,36.37284255389278,547.2276701923871,30.324125618541466,91458.73484840235,141.0987249706102,4711.422888441813,490.819132786014,10.034790182802814,South Iran,29.81781517936056,12.390924745900342
2020-03-05 02:21:14,0.2008861737549324,1980.869932592569,2656.1868644641336,59.22091647317856,1336.974596671318,Steam,4764.9460351961625,3281.5119014756656,16.279497927739605,1832.9299281273709,69.50185036015219,285404.75452583673,54.646254589824544,1379.7304109265854,2078.981747668639,10.176559850393549,South Iran,67.66922544677467,7.059842024424414
2022-02-19 08:40:58,0.3780159265077139,3343.076740133888,3647.780613037444,,2379.722782998134,Gas,3430.159744199113,3849.647341384403,33.135456134597256,2233.1243789457867,5.91166730891099,152314.41531881932,82.80179406769132,2343.9908827516674,1831.8803229278112,14.486699132425674,South Iran,42.92331743691412,26.174776059602102
2024-09-07 23:39:24,0.373256430239789,3816.696988943084,3281.6875307881974,142.364067421853,4521.887666130585,Steam,4176.569569842592,3354.577593724512,131.73400874821382,2580.5716980045067,52.26777535565724,144671.5750018213,143.00249261351897,4488.893913760477,2368.6740850188403,17.64086216054188,South Iran,33.55379968775352,26.405293021774867
2023-02-18 13:13:53,0.3706074437887522,1064.6000559300028,2245.273236884288,144.34282780374366,4936.979104368716,Gas,,3071.601018501631,121.01592732477091,1032.1772245144446,43.412435095271846,143667.42716040782,144.45533479893027,4861.89252438819,1205.286455736806,10.064754828658751,South Iran,89.65346849685602,36.40597275254034
2022-05-02 15:59:23,0.1592162829006781,782.6370879852153,1339.7316052011925,111.78373975062956,3514.4898557156384,Chemical,1187.1732167028026,2284.798905844104,101.14273463205934,933.6296855263084,58.38165113057159,188680.4772981914,110.17795316276566,3471.316725745552,929.5066455530956,10.044711101704625,North Iran,87.55853499756874,25.070196053676344
2022-09-14 23:59:25,,772.5667008527389,831.7466132456948,127.30289894912542,4121.0998370189445,Steam,1176.8773380047885,1964.619617612552,149.25542385448384,725.990822336443,9.299583114354814,133235.15768499943,130.1782508860037,3927.287148142925,731.7257220819804,10.11005839023776,North Iran,80.2030099490809,14.87356962111793
2020-05-21 22:07:33,0.1777122394393487,3171.75463950249,4351.57289926846,118.96020371209534,3749.436339395149,Gas,3185.220491517834,3356.392582499881,152.03776175438708,1174.6448071420646,46.85938108496324,83386.64261333575,118.65430967187385,3657.080974932641,1378.7390670029874,14.640616925596914,South Iran,43.83968621850004,28.68643229117659
2020-02-26 12:57:59,0.1227895499923356,2680.124819919169,4287.456707297025,78.34519039828152,2197.702480267076,Gas,1018.6076309409018,2729.067334874111,55.95236626664439,314.86580997211,13.615154476290826,22514.83587803296,77.68369987766032,2007.6720674350047,,13.795550643694911,South Iran,40.697882399009956,43.52640536082042
2023-01-14 01:50:06,0.1303302634250202,3076.497566360386,4790.161802045673,150.99181511070856,5083.81646709069,Gas,4902.389013146376,2183.0345269723034,96.53576655771109,2033.1581432672965,49.785824108211486,280743.9236599109,151.98821368270163,4862.256844504432,2218.808567732355,9.805711762317909,South Iran,74.04489808121534,10.907066351781223
2024-02-08 02:34:48,0.2836590713069804,3595.266930794733,3590.870625589381,97.58877654607664,2818.8767305191054,Gas,2528.6588324308323,2463.3095090975457,177.7777065520025,1055.1649684419422,11.912608578055082,74691.17252825414,98.56896272456362,2837.8456655675054,1244.202831039756,14.40803701317553,South Iran,55.83989861586872,38.17045759032393
2020-11-01 01:42:09,0.3092158348221016,2091.151941354975,3932.151195199187,105.7057619166147,3152.82574166018,Steam,2750.692040322879,3776.158258639703,33.69057588693838,1688.7999154087809,36.04303814610459,219420.18566137223,103.68733855500216,2997.1335110295927,1702.9780670625505,10.087721444568524,South Iran,33.378116037399096,33.588510637892284
2020-06-15 20:36:33,0.2505249385636371,1334.7281871516043,4576.506704725832,139.27941812808535,4540.494425205569,Steam,2195.29037786364,3891.400025215655,97.43428460563987,1028.0492090084615,59.839833385151564,174421.36413034992,144.9235486110939,4569.327303830419,1165.350096728103,9.876976859506357,South Iran,60.28667134328719,38.71349792437188
2021-05-17 06:04:58,0.3636599266342042,1423.1086156941187,3905.975808087132,73.15947484216505,1904.9215648249003,Gas,1356.463521767407,2181.0835661891174,279.3771612873298,995.4042284521422,2.576966758167934,196759.80644561947,72.67942620708574,2031.6646828844223,928.8131821944152,9.81482559184552,South Iran,29.17546017276559,12.001888858828451
2022-03-18 14:40:16,0.1810088835615723,3905.017915109064,4947.338722876393,111.24031352470644,3407.715083006173,Gas,143.92064632839595,2249.165460679229,146.7397851605391,67.02560387771449,12.837417439408542,13319.597837758434,108.23892764076746,3270.699885928309,80.74730348572685,10.1726960923599,South Iran,85.4489311998419,45.6253247501808
2021-09-29 15:23:59,0.1906139304046337,1674.0466750911196,3595.5021297762937,70.34899839609201,1795.5884676971286,Gas,4689.134165080851,2852.6570189217136,86.06152449441716,3554.839802194696,56.43592064227572,407407.6724843895,73.62386651136774,1663.121211135579,3871.8971321066297,10.0878093248579,South Iran,46.34993033432958,34.92565335987515
2021-12-16 06:54:40,0.2134704850178048,2036.5953393698292,3725.852771597767,56.81297528353272,1261.9101586291747,Gas,2161.257303862565,2340.7951865796776,235.00859206698908,865.4086374308104,40.7534948824473,76285.9785871931,57.7562149794584,1192.304253163481,,11.48680514299302,South Iran,67.86853072323488,41.63655056593946
2023-03-13 06:30:21,0.3757614228446153,1296.2484348538496,3460.508208357984,86.81458743160647,2506.296171882619,Gas,1339.4816695461936,3624.729798625506,207.74462923993053,686.8367496115528,67.55512676796356,73188.85627971105,90.30799580247384,2295.188413646508,739.315430652045,9.82590053649025,South Iran,50.94459861259341,17.36441603229573
2023-08-04 04:59:35,0.2920184021329827,2073.1488384909208,4569.545685342457,129.77473602890908,4237.642363518153,Steam,3128.400952171861,3940.723353962414,173.68449561523883,1673.1482029123547,61.68804441527003,143849.7847380353,129.6559061295569,4054.573864958207,,11.438679078126716,South Iran,62.815230676281,40.30164357590598
2021-12-14 18:56:09,0.1562355120789336,2085.849170239335,4423.455773543489,64.41189151464845,1560.2487994946252,Gas,2167.7759227541314,3333.335664347538,99.83025994465932,1494.5979673430522,56.51496409824183,123275.38687267034,62.34161588915878,1761.2246367320283,1487.748274538182,11.96377015421648,South Iran,64.7542634351739,40.21861502635562
2022-01-06 22:45:09,0.3527794372912859,1156.4182468498698,2777.115984812539,65.99089246946771,1651.300348688292,Gas,1895.831444389496,2235.568917548042,278.95402475329786,1088.105473885689,63.10196612588557,88802.90745784217,62.1469388235788,1667.4367445890696,1209.2769754208302,12.292231709181094,South Iran,41.108982738869415,24.3360043066017
2020-12-03 22:38:06,0.356199607522498,750.2914582806116,878.7530651378268,53.78743650806685,1165.9969376284903,Chemical,1856.0748321386532,2430.048162769984,36.5471773084553,1116.8108164163916,65.11831909348622,95884.4978362842,59.76924754762204,992.0313428198632,1251.8064808456045,11.48346167724513,North Iran,85.34402953204611,25.049364941792533
2024-01-29 18:10:21,0.1697978025287038,4697.11822387609,3078.600833648489,119.25601617077888,3813.071536081697,Gas,3461.388412917287,2915.7457493952734,65.23338422668937,1505.7058335612526,30.55383985643347,282046.957518591,113.24218786398562,3674.7375183178647,1836.9006147459236,10.118685304334903,South Iran,78.46371394608914,35.00278512497483
2021-12-25 01:43:41,0.3663333048241521,2374.5902239301704,2588.1658615702363,103.43533954211098,3182.032369249745,Steam,4374.4375232606735,2042.318623745403,207.8118371244794,2916.928911635029,69.93462707538542,254200.98667848512,104.44959151054412,3261.63034536678,2824.524097756373,11.877875734013616,South Iran,85.82919369557978,8.9403929545618
2021-12-24 09:54:54,0.1257221324565499,878.8467990452317,2429.469195738603,52.87075910648722,1089.695390966185,Steam,1599.8975094958064,1912.7966546151497,102.6168055035537,1242.221281837726,63.76573156041858,146751.1103956344,50.42753036716315,901.5046617448852,1214.5753164445111,9.881867107384656,North Iran,80.9100807392736,38.00280747346063
2024-12-16 19:19:37,0.2450928552369342,2108.49454394233,3367.918065387062,77.30028029917517,2148.3372128519736,Gas,3153.4354436049343,2428.628996054947,163.8063684238103,1328.0489277400256,49.3296241270214,208271.13069183697,75.89050645699837,2275.749452492848,1492.4873211018178,10.158486633411114,South Iran,68.57807746061376,5.815422338765359
2020-11-06 12:28:50,0.3520677353829105,4783.30885813883,4309.891495141482,55.75726031375898,1244.9359415495226,Steam,3688.883495362865,2375.7916806543985,110.13180797085968,2819.279441925461,53.94464919720805,345337.32082333777,56.48193050031547,1072.1035524985975,2254.033665506889,10.007858837464356,South Iran,89.51126914239202,12.42818786133186
2021-06-13 14:10:32,0.2128761402734437,1409.6715781738635,2416.9365810748923,142.67236222754337,4667.4816497710135,Gas,3782.608902388263,2572.58334310388,178.81950971726084,2136.301293161208,58.56330392531286,336283.8354246448,143.93651548008555,4616.330011560674,1911.8062182893643,9.819221749630984,South Iran,35.22705386515677,35.55007922160008
2022-10-20 03:00:34,0.2553543124094103,3845.550644918778,3678.629292798519,115.59326943027187,3577.0521329965304,Gas,2157.9319358879,2611.4705530916526,149.55222907335948,1534.151109478408,72.922209059113,239702.26931207383,110.8256459006105,3723.525064013593,,9.895669245073398,South Iran,46.077214054355295,9.178640285914446
2022-08-05 15:01:13,0.2211685477530912,3391.321622061055,3413.685735530541,148.24387077339344,4923.060849783999,Gas,2487.280161385467,3678.452375079188,85.76500452314487,1100.6226304212432,26.616336985691117,104151.9186990604,151.08263343744943,4892.2560593908975,1308.0688406962738,10.80886163181195,South Iran,32.896266791854984,49.224247881732445
2022-01-27 14:44:21,0.2369920671899489,3341.107233393222,2334.861835876414,126.92623271376608,4068.722489862952,Steam,2581.060983831745,2966.576283994345,285.1739643512164,1496.1701190883,45.517762771576905,199067.51618519877,127.13975333366452,4165.9394149995205,1254.696162355615,9.892012118109395,South Iran,48.758908037463165,41.84292520100667
2021-08-08 04:49:04,0.3351886961328564,841.5361554387206,898.9850884154653,50.67576703062716,1058.7978807231948,Steam,805.6901799687295,599.0233800103855,61.21096072530446,317.8731567574139,,44587.81754328648,52.34737040397052,1218.7782513924635,377.64653401014,10.185352276914966,North Iran,52.059720472997974,33.04467672052243
2023-07-15 05:02:02,0.2795470514594749,4840.579114561479,4603.979219558834,82.3854871910133,2266.5954500653484,Steam,3233.092232920071,3711.776851093582,30.39362542675935,1027.1938307010391,19.567947496305436,136098.6327142506,87.44808840982824,2397.296137059212,917.1431295629288,10.160860786909758,South Iran,49.55510672241924,43.40276228025644
2022-10-31 08:27:54,0.3156192632959119,2241.549210997293,2937.8145275640627,54.26173087255048,1189.6598196539494,Steam,4034.2143330670287,3251.552908851193,289.8796286233288,1642.7682564285328,55.52860027329277,286019.59829735,58.86292473676704,1101.0394760616173,1553.5075800636562,10.080084537910254,South Iran,78.16396278634022,43.262715771066524
2021-09-12 18:21:10,0.1572120571810137,4671.035796067808,4654.8190380483065,108.57063995431238,3318.870772819289,Gas,895.3896313319352,3110.240675974016,202.1503225205136,290.681937347136,15.134094756346164,39880.47503411655,112.6026979007188,3525.5067737831378,337.83725711791175,9.90484877493001,South Iran,52.875738221565335,16.701193851933656
2020-08-17 16:00:07,0.2073270460575017,3849.628937837205,3899.457516898984,86.95536268323268,2503.222790820617,Gas,2754.370475155025,2735.472763685329,98.09156690283554,1039.3381245181274,70.73333817363694,123026.95277436698,88.1365049722253,2472.6559691771,1141.0086431191553,10.05145724207252,South Iran,45.73774291112443,40.44160749137176
2021-02-12 07:02:54,0.2883839399571375,3974.2559797828326,4986.723751968237,88.50682851053377,2534.771489110444,Gas,1500.0885067045226,3134.8763549011096,57.50740314755471,783.2226524689802,69.19631864452177,145773.2916524652,84.22405203217149,2569.6394437921745,815.0787820223089,10.150408506919211,South Iran,61.64115146434619,11.807527230282322
2023-09-26 01:17:41,0.3313836388217564,654.4865284472679,2146.3179436205783,107.7792337184288,3372.049131724209,Steam,4036.4188061519226,1840.633779684006,196.9796717566972,2778.1719612792044,29.14362718322349,430602.9063248928,114.11026781798464,3552.103738313064,3077.628211785689,9.814614072039864,North Iran,40.51595288642489,24.811893218213765
2022-02-12 21:28:57,0.323580886259587,510.1137603960585,1405.479835301414,65.55841481760615,1577.160216532894,Chemical,524.0439327095453,1891.7980293226344,27.812026583742487,402.0673697678043,59.820284960233046,64435.5686425987,66.35911913233161,1625.475563712709,353.5557108670853,9.93086971245494,North Iran,77.37174515266368,29.657756966217548
2022-11-12 08:24:55,0.3657764443571648,2245.620274796744,4926.65695878985,88.69363158664844,2593.7479073176128,Gas,3338.5162087310664,3077.4741716669587,153.1656956838394,2400.8107820052837,14.154797514425493,,89.51733127969074,2601.382826456289,2834.8358357442107,14.597053482426317,South Iran,33.66344786194566,39.85820263663928
2022-06-28 01:02:16,0.400022653795602,424.7363853833927,1385.6749215055142,71.4510635446852,1902.6286715527503,Steam,3996.943360054073,2048.0942743185383,293.97116774098623,1971.6705346673268,35.03629908508648,243227.9070417715,70.60303644815573,1850.672113952743,1592.487425031598,9.840453035508505,North Iran,91.47882559038065,7.00502396315023
2021-01-24 12:23:11,0.1886116108449986,1868.8166352469984,2519.0050215266137,97.49132622118177,2897.1026849437208,Gas,4118.509967395038,3521.318215415963,131.0841075060302,3201.6678978629625,57.79259184763744,629896.6664317538,97.39415752835149,2845.4874550331533,2652.899400074413,9.928114952217689,South Iran,79.52948074424269,18.868817072352492
2024-01-24 09:22:55,0.1834620028468164,1457.074180037584,4249.198552619402,95.46730468301875,2864.9405928704105,Steam,,2285.7620242658977,95.02579342031464,1237.9950218549377,8.290675603823244,,91.305356061146,,1420.0037917068269,11.543954098770904,South Iran,43.212320498618816,30.768636344625218
2021-06-18 22:00:31,0.1151214405161816,4814.205755189055,4094.307751057585,111.55556533362916,3462.6863208324685,Steam,434.1615331761842,2503.551868499042,59.23202521995564,301.7054708510863,58.830576828844215,46238.61215254987,112.16478333144411,3387.185308599213,290.3382053020228,10.114939469222904,South Iran,29.021787476168246,20.503932496443664
2020-08-04 03:30:01,0.3517824383333754,1013.7874382933076,2967.5627426167484,54.38035730655756,1187.643951944434,Gas,4212.063392647916,3510.5779974039697,52.03360984455983,3256.585991590183,30.946697605946746,549364.4521586812,52.33261811154788,1273.6246955748784,2816.8045561227195,10.15555067703506,South Iran,77.90646870869489,38.777173230255784
2021-09-28 23:30:48,0.1238235189745557,2280.9175300485367,2606.597490548942,68.85461610532595,1805.9067246536104,Steam,4377.549029467188,2276.9740033230983,221.15194196214,3115.5685602853328,3.2809467293474874,341995.72436705505,67.74162858470918,1819.6765387384785,2906.0396182113336,10.084781113608589,South Iran,72.5712711583371,32.72618464245635
2022-09-11 03:43:38,0.2696402032824533,970.9985095120668,1926.6346479449744,,1039.2695432130831,Chemical,1675.0674830266878,694.556567918936,135.47168443358396,570.7594673511276,10.888781619210748,34120.3682489185,49.256954691031545,1178.0656299960915,585.7991669930416,16.840464240686327,North Iran,74.38229020631056,16.543905106712312
2024-03-12 19:24:49,0.2706883907988904,550.9121978977632,2630.1334699487106,51.88566772800472,1045.2082283813018,Chemical,1658.00982977152,1004.8141352559556,163.60772821964488,1156.563602627989,38.35715970789598,202291.4968792944,56.66416571932476,1058.152409326363,990.6878483566812,10.093790080665904,North Iran,74.30048898087719,12.863577880308009
2022-12-03 09:48:48,0.3476877633449405,3059.665605668212,4601.8014164660335,86.43685045124862,2417.1229737459826,Gas,4416.784563738574,3354.3595944520384,53.57156189787284,1716.883706127793,14.012611750283508,180774.24107409795,84.77145998604544,2462.204570960937,1420.2602586795967,9.916451040652111,South Iran,35.88875498320515,33.905520502668445
2022-08-14 12:58:47,0.1671270596264908,1747.8741056347951,3251.2178642574963,133.03941617583257,4430.58500138092,Steam,2034.4018894478893,2028.061631515872,264.0998786095843,739.4557833116196,64.38039148165603,67775.80815007332,137.33275453118566,4356.371949899413,832.0928243958615,11.469361036335322,South Iran,51.678970371935556,24.02892895687512
2020-03-21 07:14:36,0.1936429087674895,4620.18166553593,3689.5073215379966,116.27614336346085,3628.674617584523,Gas,957.356314198094,2340.645590217097,151.11353334371756,551.7042413113238,19.507612396876105,87651.1686103009,110.87503946464012,3647.531297701791,668.7469307539487,10.06348604043439,South Iran,33.520726934231526,13.09916190220553
2022-06-12 18:43:28,0.1263213134254026,3470.305981100148,3276.873738524706,54.22032062021558,1163.5140065711785,Steam,3393.485996103603,3957.465630299476,236.4576662856044,2061.878568385117,42.06467990439237,212023.65102558848,52.656273116119415,1096.632767379834,1830.7841220797068,10.069121553578746,South Iran,79.92835258761416,16.817821637128496
2024-06-26 17:34:05,0.2082174779549456,3695.3592853115706,4190.575395092808,95.58238275619328,2878.7012714154635,Steam,2549.635114595388,2981.296432521649,193.9104061107342,1232.389463067093,76.55733008045809,130203.41998072896,99.12856729926456,2739.8571774102284,1131.000003950832,9.8929149649979,South Iran,66.38963026235015,20.621617577398453
2022-04-23 00:36:26,0.1646369041708201,1780.4440795805258,2475.208259550175,84.66686556573725,2439.383885122372,Steam,1738.7371616330488,2325.1112506567474,103.50879695580647,682.5472867363306,54.31985877240461,49359.71345065861,90.2494179200588,2595.3445283985134,799.2067152701154,13.820312170423168,South Iran,49.70816611347684,7.918713491815725
2024-07-31 04:39:42,0.3215064966410204,871.3390323267312,517.3030336739765,119.3785676019204,3717.308344779621,Chemical,2454.11392225887,2138.387379308678,289.14443543724394,1715.862514480343,15.92537994821747,188982.63642727444,124.335827169998,3729.636484129247,2008.214544500437,10.181498378049596,North Iran,37.59205860816941,27.930217393277566
2021-09-26 10:17:46,0.2600186352035353,220.78430260351809,2265.710154114743,77.35264568087923,2095.397476445352,Chemical,1966.0656956157384,2324.5505696565137,207.6147087684037,1326.1388152368168,59.10799282161652,128092.14870666996,80.94258668155594,1947.3204831431688,1429.039472434075,10.017114790173892,North Iran,49.13528191521898,39.53712693042022
