Porosity,Permeability,Depth,Temperature,Pressure,Injection Type,Injection Rate,Injection Pressure,Injection Duration,Oil Production Rate,Water Cut,Cumulative Oil Production,Sensor Temperature,Sensor Pressure,Flow Rate,Oil Recovery Factor,Location,Saturation_Oil,Saturation_Gas,date
0.447,1.367,1.425,0.85,0.847,-0.922406412180998,-0.6904162716125658,1.783256993828784,0.8797253690951123,-0.3676241730184263,0.5934229774488196,0.2771242808462822,-1.0077732435154023,-0.7647096737863871,-0.3502512414193253,-0.095415587221144,-0.6649579101036418,-0.2960133122142562,-1.557420517542604,
0.447,0.911,0.799,0.648,0.585,-0.922406412180998,1.182136291354722,0.2912149831433385,0.8444686819944431,0.0741552689414862,-0.3298217323302164,0.6888368386865715,0.4544901140814386,0.4450403363242717,0.2935426109305427,-0.4267253298259157,-0.6649579101036418,-0.649291573280952,0.9984207764165212,
0.571,0.194,0.379,0.85,0.847,0.3917500377135711,1.5175629268062631,0.80219620254558,1.9394753832014608,1.3041682359925986,0.4060964332243583,0.5692251305637244,-0.867154943400133,-1.1188619721451571,1.795891439270775,0.803385800398702,-0.6649579101036418,0.5566655236511118,0.0138520838037043,
0.447,0.911,0.799,0.005,0.344,1.7059064876081402,-1.4175845012658543,-0.5205239598888335,0.3941064310148998,-1.202013880341113,-0.5300105286969997,-0.7341547210164302,0.357618839159293,0.1935435329487537,-1.0752490188127777,0.0553332286720786,1.5038545820804476,-1.092941680641598,0.5311046738421167,
0.447,0.911,0.799,0.005,0.682,1.7059064876081402,0.7949194072066044,-1.3915301116921976,-0.3938385035961909,0.2369654105145457,-0.3620904002475077,0.9621745017733164,0.4760281421639953,0.6148655418421624,0.3826562824635136,-0.9572622229731818,1.5038545820804476,-0.8448879072627653,1.4589470397000384,
0.447,0.911,0.799,0.969,0.854,-0.922406412180998,1.713212735932057,1.2923849062564634,-1.929241637380698,2.1407395215168536,1.4904977884259971,1.9335538489232431,0.7472755051332588,0.5429024214448871,2.340503961563563,-0.7061737461339913,-0.6649579101036418,-0.2947660914953571,0.072736408157041,
0.447,0.656,0.189,0.85,0.847,-0.922406412180998,-0.3181017106568828,1.108404834102331,-0.2351459428262526,0.1144328274510416,-0.366009338967922,0.1008976626884673,-1.0487717722206635,-1.1776641521068223,0.0233793691034473,0.0715516685983338,-0.6649579101036418,-0.1698222540537999,0.1384270299161488,
0.447,1.155,1.591,1.767,1.627,0.3917500377135711,-1.3536445657335805,-0.1694330730011537,-0.4595348859282757,-1.2979314872967918,-0.5042909448137158,-1.12209105470519,2.212900170184355,2.0124561092292983,-1.2646183887100504,-1.706078131091466,-0.6649579101036418,-1.1242870341618592,-0.7272859804536146,
0.447,0.969,1.542,0.85,0.847,-0.922406412180998,-0.1156884900756467,1.4168112388021696,-1.396467695198842,-0.343650435170361,0.4996647220344716,0.1532903950787583,-0.1175995929046407,0.0255213784108496,-0.4649777186736658,0.0187918188835261,-0.6649579101036418,0.0843659243565004,1.1372851324096265,
0.447,1.08,0.799,0.85,0.013,0.3917500377135711,-0.2389826005055819,-0.6548165015596478,1.5520947626019126,-0.614664101503083,-0.3142099037205425,-0.46791215858387,-0.5606004241446867,-0.5363201559387287,-0.7513365477498954,0.0,-0.6649579101036418,0.3745283522021932,-0.1625990308149985,
0.447,0.733,0.494,0.005,0.847,-0.922406412180998,0.4701311255086121,1.607523293624015,-1.420711603935593,0.8696658778738872,-1.4515867404519414,0.0927202351292185,-0.4376977722919009,-0.4194774251457211,0.5322991681034562,1.1504492987009405,-0.6649579101036418,-0.9654781480178376,-0.089031475790193,
0.447,0.911,0.799,1.546,1.689,-0.922406412180998,0.0,0.4504022024045453,-0.3155559630132537,-0.2786563101659688,0.1199674883540077,0.0264976227477614,1.6074874432488877,1.827753075604013,-0.0869835722123021,-0.1532494523842553,-0.6649579101036418,1.727915027309312,0.6978429547444375,
0.447,0.911,0.799,0.417,0.453,1.7059064876081402,-0.751690383007948,-0.3290305538850535,-0.4875092711956851,-0.3836654582251627,0.6271854697294055,0.3538135431014643,0.2691053135936921,0.3206464896378828,-0.3629718480084963,-0.2419592343738041,1.5038545820804476,1.607169010834706,-0.1739839783398394,
0.0,0.911,0.799,0.955,0.98,0.3917500377135711,-0.7581144460014774,-0.7425176681746668,-0.0673186982100965,-0.6021660339487507,-1.2116376485694418,-0.080609184129032,0.8548515098736665,0.6367236645118374,-0.5823671895790352,0.0758634732403656,1.5038545820804476,1.1832174395861428,-0.95819963348717,
0.447,0.556,1.696,1.777,1.817,-0.922406412180998,1.944102786232595,-0.4611697909373044,-0.5308638960996244,0.7044917308351606,0.3191474823606158,0.8729888577090683,2.5258206232619846,1.8293761950127287,0.8503231663601677,-2.3435958406264,-0.6649579101036418,0.8282813629504249,-1.2632607221306262,
0.447,0.911,0.677,0.85,0.847,-0.922406412180998,-0.644085153177909,-0.4643670819326118,1.4718462378721966,-0.3160780593855208,-1.8460327732115915,0.3974341663508607,-0.7271953885952634,-0.636340036365119,-0.3636204264569067,-1.9379444915091208,-0.6649579101036418,-1.7578655914723262,-1.1790586622324035,
0.447,1.106,2.257,0.398,0.36,-0.922406412180998,-2.326606743818479,-0.3760899128948395,-0.0907770670126258,-2.4236844950761447,-1.0023864661324933,-1.8653276524816504,0.2209713576154753,0.1904698465716361,-2.215364348959332,0.3408164185388973,-0.6649579101036418,1.485577440027385,1.406897092863863,
0.447,0.911,0.469,0.85,0.847,-0.922406412180998,1.4885340368234172,0.2421652977941089,-0.6358241933900742,2.135837679393985,0.5497457804847451,1.515503724397384,-0.6978951016458501,-0.956559951548648,2.2241943394931405,-0.0510367916198865,-0.6649579101036418,-0.7679779135215217,0.5839925896237299,
0.447,0.911,0.553,0.85,0.847,-0.922406412180998,-0.2045938265127989,-0.2582286439523579,0.7638320260381457,-0.4584061925967417,0.0347113184620863,-0.6302650630223083,-1.414685253346907,-1.6523767035873675,0.0,0.6901131361926501,-0.6649579101036418,0.4722930917171622,1.1001231631902697,
0.447,0.911,0.39,0.85,0.847,-0.922406412180998,-0.6556243770634743,1.1160740697085934,0.4785586254140457,-0.6506482913148824,1.017771477687203,-0.668636311246899,-0.247363231388741,-0.4537060130360547,-0.5714353757038626,-1.705149964160622,-0.6649579101036418,-0.5031542846037825,-0.766630317583237,
0.391,0.911,1.308,1.041,1.082,0.3917500377135711,0.3181532920403834,2.034482139657648,0.1578849035750676,0.3843881577605806,0.7539372322647875,0.0279215693149848,0.8375410787217414,0.7310943374628046,0.0,0.6820177139967264,-0.6649579101036418,0.1810352303443751,0.9974563677875088,
0.447,0.911,1.138,0.85,0.847,-0.922406412180998,-0.2018747641737872,0.7198508876257999,-0.500269478850919,0.2100540845024789,0.5531727308823293,-0.1580620958209627,-1.1474182687215353,-0.8602482755977936,0.2234458785935092,0.7724386692687563,-0.6649579101036418,0.2927955709612668,0.991070698094476,
0.447,0.911,0.799,0.85,0.847,-0.922406412180998,-0.3377792585799561,-0.3933321814268211,1.4568140587455425,-0.2150611221974588,0.8142464243638853,-0.4834784201232679,-1.1578926190091063,-0.9525624347909468,-0.0837973363706309,0.8231230668649668,-0.6649579101036418,-1.0700512465983352,-0.2304501699517488,
0.447,0.09,0.799,0.127,0.164,0.3917500377135711,1.1178002875361006,-0.6642265556705613,0.4793579883683633,1.4715596254070409,1.1536828737644202,0.720619706887439,0.1212589720002069,0.1843093900415969,1.371559691087993,0.7564012375825091,-0.6649579101036418,1.5074946901886248,-1.4145162454021876,
0.447,0.911,0.799,0.85,0.847,0.3917500377135711,-0.5001985868750471,-0.7669582710521259,-0.4718931078275558,-0.0639677976540743,0.8451499315312815,0.049127660597439,-2.1935620755411245,-2.6616248431780205,-0.0783323996951157,-1.103779160142229,1.5038545820804476,1.2239709915773478,0.8206544351013091,
0.447,0.911,0.799,1.488,1.455,-0.922406412180998,0.6721427035910519,0.0081049109501904,0.2021232265860847,0.7850173312780324,0.6326607968950847,1.182481416600663,1.559265232048584,1.313633257214014,0.5970791738401601,-1.8361459998235028,-0.6649579101036418,-1.4090689199179869,0.6320167610967538,
0.07,1.067,0.516,0.549,0.507,-0.922406412180998,-0.2062219631402092,0.0405019262455531,-0.0647783883573769,0.2487171386144471,1.354726357728688,0.6379806374780651,0.290633378690372,0.4823698299125868,0.0,-1.0122932005745713,-0.6649579101036418,-0.783696505279146,-1.3961928039895222,
0.447,0.765,0.361,1.682,1.677,-0.922406412180998,-0.0439587578731131,1.2114120604085596,-0.6394824325268759,-0.2041086779889534,-0.4310899210189294,-0.329365985569867,2.388641762709167,1.9114374784174284,0.0467823134281772,0.5821916090661025,-0.6649579101036418,-1.5434088664830892,1.6836878412649998,
0.447,0.732,0.799,0.942,0.935,0.3917500377135711,0.0253034710789652,0.3521609097458526,1.6364870523130168,0.2125196746976632,0.1811347989846156,0.4100584791099239,0.7455333206633106,0.8198781468616845,-0.0338487744686909,-1.0370576668553204,-0.6649579101036418,-0.6291312811446533,1.1159952970489988,
0.815,0.911,0.799,0.85,0.847,0.3917500377135711,-1.059546959564744,-2.193203805277322,-0.9253396227443588,-1.234029168484792,0.0,-1.0534506937091723,-1.920746473718044,-1.5913864411566434,-1.1036511282131731,0.4000540256245729,1.5038545820804476,-0.4388818279489959,0.4393279461454945,
0.278,1.727,1.365,0.85,0.847,0.3917500377135711,0.3637961992904558,1.2743224601561818,-1.484204253674827,-0.283177094302433,-0.6858991894585024,-0.0584103053672675,-0.3184524734354326,-0.3858631787589087,-0.3770561606542901,0.2894641438701846,-0.6649579101036418,-0.5832406504571049,1.2359613137622376,
0.598,0.002,0.05,0.85,0.847,0.3917500377135711,0.8444237020757034,0.6298881872274137,1.8297983012424703,0.352151338502207,0.5160154660241645,0.9012403539121224,-1.3452805664204293,-1.8867616027085297,0.2842924504878375,-0.0848703452658393,-0.6649579101036418,1.0656925528111942,1.2251904312863653,
0.447,1.615,1.45,0.305,0.283,-0.922406412180998,-0.9859739312732776,0.489599638476327,0.418394069929873,-1.297469460812931,-0.8863587437243541,-1.1347456891043244,0.3399937796829303,0.354049480158438,-1.1861495101751962,-0.9479853544554868,-0.6649579101036418,-0.3918488827287261,-0.8176382877311034,
0.358,1.152,2.69,0.85,0.847,-0.922406412180998,-0.550361367634021,0.5168683799545754,-0.9837560888428332,-0.5364575334971234,1.1108080035900767,0.0421094130269293,-0.4001879871539835,-0.2749677724929477,-0.4911500066714965,0.2440048704409961,-0.6649579101036418,0.113364639409148,-1.1940068838696225,
0.771,0.911,0.799,0.278,0.329,0.3917500377135711,0.8461963927106289,-0.8109475798884215,0.3693857703693745,1.3524616526330666,-0.3482373290816443,1.6404873047344346,0.3843253020073152,0.3717828985350018,1.6085619880134427,-1.9431395193663277,1.5038545820804476,-1.1042318028582645,-0.1938498750340536,
0.681,0.911,0.799,0.85,0.847,1.7059064876081402,-1.345797364694888,-0.7813848415183787,-1.561729628841022,-1.0651247820504115,0.680047860758352,-0.7747728251206744,-0.9550702859941056,-0.995774602506842,-1.1498256153041466,-0.7903801751064187,1.5038545820804476,1.020031378611667,0.1788422343641313,
0.447,0.004,2.135,0.85,0.847,-0.922406412180998,0.417392509688843,0.4562381518994027,-0.0328025383952949,1.014012191074246,-0.9354080931967668,0.0,-0.2674428338759411,-0.2537817450518253,1.384623579820774,1.1660872600570045,-0.6649579101036418,-1.4991907286950923,0.9633516245171476,
0.447,0.911,0.799,0.85,0.847,0.3917500377135711,0.8219063516152009,-0.6553431288731234,2.029097925702489,0.6555765957526803,-0.1657924595308046,0.6560739678132765,-0.7987352413370182,-0.7788870018244336,0.3191703317560631,-1.486770355723002,1.5038545820804476,1.8331234254573905,-1.563364167956789,
0.447,0.911,0.799,0.85,0.847,-0.922406412180998,0.9023239638668592,0.9583211677630687,-0.2306883685508411,1.7459130477651836,0.601158801844529,2.637289816352,-0.0697724689814503,-0.1055335284342441,1.2206403488473496,-0.8056820730762666,-0.6649579101036418,1.1443971293036492,-0.6509278492192546,
0.447,1.71,0.827,0.409,0.408,0.3917500377135711,-1.4637485851134686,-0.0514886238784989,-0.9584018021333104,-1.272216493484435,0.640307472677335,-1.02303403682236,0.3278643706594549,0.2648662961698384,-1.2935168246825168,0.0961154693956587,-0.6649579101036418,-1.7667228492140885,-0.525172225824956,
0.447,0.028,0.799,0.85,0.847,0.3917500377135711,1.1204513805363563,-0.338585784110501,0.604445743755061,1.6609204887377866,-1.7384259230038337,1.212502759718082,-0.8979578642921572,-0.8091404501358576,1.4452174128347302,-0.0624165920172358,-0.6649579101036418,0.7433456927881908,0.4148329354366284,
0.192,0.911,0.799,0.005,0.847,1.7059064876081402,-0.4594822280256426,-1.9009753475877655,-0.1937345018473968,-0.8041986103891408,-1.110192578046914,-1.2459871943609089,-2.37225414768694,-1.6915470237514425,-0.7732691502430529,1.564284230501801,1.5038545820804476,0.8477276867163152,-0.8297352589398552,
0.98,0.545,1.36,0.85,0.847,-0.922406412180998,1.160702635155643,0.7452101647365198,-1.0448644107149463,0.4260956549911033,-0.9422348618326244,0.2989612757267414,-0.3874305324219937,-0.347691411704677,0.157043681713885,-0.8675274372461688,-0.6649579101036418,-1.3709303469617005,0.5055348602714792,
0.447,0.911,0.25,1.154,1.249,0.3917500377135711,-0.2659864833725085,-0.6892419754884118,1.1592575771906466,-0.5838493098516692,0.8747058977913149,-0.7353383296962913,1.15519473848258,0.9989941137681972,-0.472842134540242,0.6875068290582345,-0.6649579101036418,-0.4608271822961529,-0.2540671277915002,
0.447,0.817,0.268,0.85,0.847,0.3917500377135711,0.4473123491047454,2.1808824512129825,0.784622880255297,0.7280535802801251,0.0733090607649753,0.4888446435750277,-1.8708879326872987,-1.9056469955676505,0.5308914387777994,-0.1366409342298758,-0.6649579101036418,1.1673869694047183,-0.8086685235076232,
0.447,0.911,0.799,0.85,0.847,0.3917500377135711,-0.4248885425408905,-0.2769889174215608,-0.4639840645009418,-0.6570266461838759,0.4741652285944684,-0.9769761218404944,-0.2488864527175488,-0.2580006506374188,-0.5065392996322149,1.0501875981393165,-0.6649579101036418,-0.5744187419046273,-1.493092923142352,
0.109,0.911,0.799,0.85,0.847,1.7059064876081402,-0.3017452746391748,-0.2781078647225311,0.476285175694515,0.0390429172605516,0.6524774630689484,-0.1173240718263273,-0.4906469199224734,-0.701794513663352,0.1653627386397834,-0.367553660417814,1.5038545820804476,-0.6074381598787151,0.9386579087112532,
0.447,1.035,0.799,0.85,0.847,0.3917500377135711,-0.1568400343317215,1.892763889690754,1.6604924862942252,0.0650662549320121,2.504326252179557,-0.4908729168554347,-1.1394310618109933,-0.9305661221953054,-0.1144154406258371,1.258494177498768,-0.6649579101036418,0.8382372732018081,1.1337662212673991,
0.447,0.072,0.832,0.41,0.449,-0.922406412180998,-0.3303604982041226,1.6149330014108785,0.6104200241047666,-0.3935328395004841,-0.6887542137560291,0.1150424413819002,0.3511162512565209,0.2385744473128381,-0.5193929219183371,-0.3240788016923763,-0.6649579101036418,0.4538919710547539,-1.4041335051025543,
0.447,0.911,0.799,0.85,0.847,1.7059064876081402,0.3928696269177794,-1.298236436892846,0.3771648616094912,1.2206403488473496,-1.2529832458437982,0.7622588236072568,-1.151838563767062,-1.1305874536074834,1.6370397020834848,-1.905751977151685,1.5038545820804476,1.3952801743424794,-0.079204038186763,
0.447,0.535,0.624,0.365,0.431,-0.922406412180998,1.0275910817865,0.4629238516069678,-0.8056799380417837,0.2287843073768568,-0.4914523740266518,0.3247200699972158,0.3260120832164374,0.2657443100188564,0.3332134943417575,-0.1214495832235728,-0.6649579101036418,-0.0103892921983343,0.1970696595176401,
0.447,0.911,0.379,1.534,1.566,-0.922406412180998,-0.0992688721645009,0.1270396790375918,0.0473034759160381,0.0590265428363198,0.2906380042568971,-0.5929095791307679,1.7596741799631834,1.6792932782067596,0.1798299595536724,1.5352134667728434,-0.6649579101036418,0.8742904346279264,-1.527376903850442,
0.451,0.741,1.381,0.85,0.847,0.3917500377135711,0.2892056372708274,0.168434617278691,-2.5667105967862955,1.0181001391336668,0.7715230453768832,1.390726104443651,-0.2940449054099173,-0.4058985938789366,0.7287461737201187,-0.4853152567957026,-0.6649579101036418,0.252056685804649,0.8684527150604798,
0.447,0.911,0.799,0.85,0.847,-0.922406412180998,0.4987453262147784,-0.2340461351109102,1.015462745626759,0.5472306331816681,1.084967088433335,1.09729513818609,-0.5095098590912739,-0.6237092305687196,0.3481183096471848,-0.0982948305668673,-0.6649579101036418,0.1350827433496332,0.9102611303747808,
0.447,0.251,0.576,0.85,0.847,-0.922406412180998,0.6806634004709011,0.0057509989927122,0.8222163894218518,1.418134517190355,-0.396393815086766,1.839023108822737,-1.991858025963527,-1.475416288137957,1.883079295974592,-0.9305549749159716,-0.6649579101036418,-0.3280748715617515,1.8632659440178907,
0.048,0.303,0.174,0.85,0.847,-0.922406412180998,0.2095893169506167,0.6177834766851226,0.6906592988976771,0.3827432528621076,-0.5578431003523331,0.3655956343352735,-0.6530685011611866,-0.5974409245185325,0.6782679380847707,-1.5974758434037386,-0.6649579101036418,-0.6430967123414592,1.667022974805255,
0.311,0.911,0.799,0.263,0.238,1.7059064876081402,-0.708622534995771,-3.072670420582761,-0.5851574773723144,-0.4823294544637894,-1.007164819798798,-0.208528093951506,0.3181479195160212,0.2262967999691855,-0.4157006250151263,0.2620635357955689,1.5038545820804476,0.1308029615072141,0.896827336034229,
0.447,0.184,0.391,0.85,0.847,0.3917500377135711,0.7541019373462959,0.2789837988166905,0.3525123460794834,0.475625602265507,1.4703428287230096,0.1270536431451842,-0.5554148538620678,-0.469780121120386,0.3944082787547653,0.6626348482091811,-0.6649579101036418,1.5755358210922328,0.4196484217995679,
0.447,1.306,0.504,0.656,0.677,-0.922406412180998,-0.3728819747106671,1.4109412096139342,0.984020777550659,-0.3120250561626538,1.8047052074236425,-0.3498357242625725,0.4188054997204203,0.5963559246090233,-0.3320030106708359,-0.0463249641875924,-0.6649579101036418,-0.7824691590660007,-1.4802723387392045,
0.447,0.911,0.799,0.174,0.15,-0.922406412180998,-1.9453295146850795,1.8388382372440253,-0.3252646505295144,-1.5879038694360137,0.1428457824938532,-1.681064241641684,0.0677137427359161,0.29633173247306,-1.6050552627038643,0.4840292014961281,-0.6649579101036418,1.0752101231938715,0.7063948290417809,
0.447,0.911,0.027,0.85,0.847,-0.922406412180998,2.2010269774758267,0.3404258032355908,0.7087562528946961,1.4528863926476094,-3.283530879834552,1.6849488379838098,-1.0964414345097713,-0.7646934562403325,1.435247081620513,-0.2136254814343606,-0.6649579101036418,-1.3252887319565128,-1.1761569173164,
0.604,0.911,0.799,0.469,0.591,1.7059064876081402,0.6819036041677552,-1.1515515499846167,1.6424343010678402,0.455716065619911,1.0673675291331213,0.6084541997804834,0.3229724981617657,0.4780080491869302,0.2532295130905963,-0.2863450845574576,1.5038545820804476,-1.1031153558121218,-0.7290710288012533,
0.447,1.453,0.193,0.85,0.847,-0.922406412180998,0.4438635580867139,1.1060778757225274,-0.4762760065965451,0.6811796400311559,1.3206748511597532,1.1694372945014466,-1.2363020141327383,-1.336038167205098,0.9205240006753586,0.1991963703185372,-0.6649579101036418,1.4916756135399578,0.8973625399354441,
0.691,1.678,1.003,1.23,1.35,-0.922406412180998,-1.2079656470176363,0.0858117045188034,0.2046570018783444,-0.985718968462158,-0.7624515562277445,-1.006231225597421,0.987578348774929,0.9291767179816594,-1.1031647470176829,0.4340162490652409,-0.6649579101036418,1.0778860179758218,-1.0220744985181085,
0.036,0.911,0.799,0.729,0.711,0.3917500377135711,-0.2939193540296553,-0.7358948349584754,0.1678441954868703,-0.666606948783343,-1.097459369434748,-0.6181573208837506,0.4847650230722407,0.5885283768689263,-0.7365867230713153,-0.744174787502352,1.5038545820804476,1.4583964629804071,-0.6795489656612806,
0.447,0.911,0.799,0.304,0.388,1.7059064876081402,-0.2751003022704268,-0.9547050173407908,1.7166079046139036,-0.3295772776964935,-0.8451401891448694,-0.5048073147827792,0.2123788624028151,0.383867096136523,-0.3170638099513165,0.7101245505031594,1.5038545820804476,0.9844535383807068,-1.6265858609650043,
0.447,0.84,0.799,0.525,0.394,0.3917500377135711,0.6115040590649731,1.59788351797197,0.1800503182558661,1.2584345879606218,-0.8696686851099639,1.0659886791429918,0.4559691224889977,0.2729684459465111,0.8201828940309973,0.3074263616131144,-0.6649579101036418,-1.150469131055397,0.4833328743687438,
0.447,0.911,0.099,0.042,0.847,0.3917500377135711,-0.4277428220054812,0.4263843799773696,0.2288869077289743,0.0778256468378832,-0.040527429620726,0.0226637632301079,-0.0211715157964491,0.0184468844004796,0.0654256651124358,-0.7152804895073607,-0.6649579101036418,1.620828559073812,-1.427183851667822,
0.447,0.627,0.691,0.85,0.847,-0.922406412180998,1.8514952213629976,-0.1195021424388293,1.718756798031241,2.133644036359585,0.8038706216882983,0.9014974460955024,-0.158675172731401,-0.1326753194739038,1.5365370189607253,0.905308417644046,-0.6649579101036418,-0.8194882725273853,-0.7851370251251724,
0.447,0.662,1.367,0.85,0.847,-0.922406412180998,-1.429548892659808,-0.0918531883579669,-1.015424652814003,-1.4270084511158228,0.8066770145953489,-1.0231359727939118,-0.5850789524320879,-0.5611890034972914,-1.292273178745138,-0.3641253938841678,-0.6649579101036418,-1.283879478692547,-0.3455569355248203,
0.061,1.184,0.799,0.85,0.847,0.3917500377135711,2.936165063462856,0.030014975566719,-0.4161195431922693,2.6340701788529537,-0.9902860377981514,-0.3004698902889888,-0.8812256870051185,-0.8262959329832132,2.5442625158127594,1.076968899285071,-0.6649579101036418,-0.2490960510824778,1.4054013179290945,
0.447,1.537,0.799,0.85,0.847,-0.922406412180998,-0.1588609378803854,0.1472537890554859,0.3152388772196042,0.1986551923929432,-1.7587825655220355,0.9235149851984276,-2.271721107495596,-1.9470256440357288,0.3543322236922047,-0.0766088620507246,-0.6649579101036418,0.986904834058314,1.0080704854970863,
0.447,0.802,0.799,0.85,0.847,0.3917500377135711,-0.7582144434501056,0.2438790853260513,-0.1256131295169571,-0.4936065467768,-0.1266193438797682,-0.1527371690596882,-0.2910709426513215,-0.261632093071648,-0.6434980459328389,-0.8501124839276102,-0.6649579101036418,1.2731680404475822,-1.3884495976675295,
0.447,0.911,0.15,0.792,0.821,-0.922406412180998,1.1063490398476823,0.558960516280855,-0.1182211078493577,0.7175737812383275,-0.959339826400696,0.6496372280631589,0.6452762498568083,0.5598653426423075,0.8725138982155785,-0.0690598708017265,-0.6649579101036418,-1.87363414119319,-0.1266459050703986,
0.447,0.911,0.276,0.85,0.018,-0.922406412180998,0.3647358241260547,0.033212043171185,-0.7169518427933368,1.096476085220847,0.9252191570167884,0.650763066023885,0.0712813304737985,-0.0376681383651058,0.974727225107236,0.4751883512402446,-0.6649579101036418,1.5128065871788878,1.808864872938599,
0.059,0.911,1.027,0.919,0.891,0.3917500377135711,1.5068957736771862,-0.05896548006264,0.3850392648299325,1.1046589833976892,-1.273486785711555,0.9004838978557732,0.580442657653965,0.6202930111669346,1.3053532936977756,0.1081655389859983,-0.6649579101036418,0.5590652332821872,0.8262461061484939,
0.367,0.911,0.799,0.538,0.53,1.7059064876081402,-0.9434159910962512,-0.5392672403411266,-0.4420621249410879,-1.0168115747727755,0.2799947653283433,-1.1840805121144045,0.2710489340635511,0.502240639354977,-0.927539639074872,0.6772569758908155,1.5038545820804476,-0.4624848517303979,1.2282195736380912,
0.0,0.911,0.799,1.608,1.507,0.3917500377135711,0.4546115611742561,-0.4593314652043884,-0.6869430580972684,0.7193449251729624,-0.2342137203592824,-0.0264242737991224,1.473595781450589,1.4675026303868444,0.6376190648103994,1.2230883148708085,1.5038545820804476,1.5946977638079722,-1.3955779170776967,
0.242,0.911,0.054,0.85,0.847,0.3917500377135711,-1.4562106955483245,-1.957053029952617,1.2944545542304202,-1.2765398353005888,0.1462001365014494,-0.9532663643747108,-1.0230590998428628,-0.8568147360072569,-1.2476288095400765,-0.8445455204359194,1.5038545820804476,-0.6154208917247823,-1.0515003176497657,
0.447,0.911,0.799,0.85,0.847,1.7059064876081402,0.2196308580360109,-2.616708001851391,-0.7055374626764765,-0.1544155756023467,2.839658668359357,-0.1347694621204146,-1.3978657608786245,-1.2413861849914445,-0.065776959571686,0.4645007526518688,1.5038545820804476,-1.4918178188500415,0.0143029021567595,
0.798,1.569,2.403,0.302,0.199,-0.922406412180998,-0.8771954397035957,0.0527756298197455,-0.5378198691184485,-1.2325882987789134,1.2467179600632905,-0.9574642653476,0.0,0.2756298912748155,-1.3610804797313882,-1.1238283137970642,-0.6649579101036418,0.3251389661293231,0.7047866021033068,
